"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4801","12 - https://madrid.shopdutyfree.com/es/","chromium","Fri Mar 14 18:19:33 IST 2025","passed","Fri Mar 14 18:19:38 IST 2025","","LoadURL.spec.ts","",""
"","14708","157 - https://sochi.shopdutyfree.com/en/","chromium","Fri Mar 14 18:22:01 IST 2025","passed","Fri Mar 14 18:22:16 IST 2025","","LoadURL.spec.ts","",""
"","4629","176 - https://loscabos.shopdutyfree.com/es/","chromium","Fri Mar 14 18:22:20 IST 2025","passed","Fri Mar 14 18:22:25 IST 2025","","LoadURL.spec.ts","",""
"","5074","108 - https://zurich.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:04 IST 2025","passed","Fri Mar 14 18:21:09 IST 2025","","LoadURL.spec.ts","",""
"","7188","603 - https://milan.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:57 IST 2025","passed","Fri Mar 14 18:30:04 IST 2025","","LoadURL.spec.ts","",""
"","5663","441 - https://edinburgh.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:16 IST 2025","passed","Fri Mar 14 18:27:22 IST 2025","","LoadURL.spec.ts","",""
"","5390","350 - https://toronto.shopdutyfree.com/zh/","chromium","Fri Mar 14 18:25:49 IST 2025","passed","Fri Mar 14 18:25:54 IST 2025","","LoadURL.spec.ts","",""
"","8643","171 - https://div4.shopdutyfree.com/","chromium","Fri Mar 14 18:22:11 IST 2025","passed","Fri Mar 14 18:22:20 IST 2025","","LoadURL.spec.ts","",""
"","4997","95 - https://malmo.shopdutyfree.com/sv/","chromium","Fri Mar 14 18:20:51 IST 2025","passed","Fri Mar 14 18:20:56 IST 2025","","LoadURL.spec.ts","",""
"","7066","587 - https://mykonos.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:37 IST 2025","passed","Fri Mar 14 18:29:44 IST 2025","","LoadURL.spec.ts","",""
"","5215","24 - https://lacoruna.shopdutyfree.com/es/","chromium","Fri Mar 14 18:19:43 IST 2025","passed","Fri Mar 14 18:19:48 IST 2025","","LoadURL.spec.ts","",""
"","5947","323 - https://phoenix.shopdutyfree.com/en/","chromium","Fri Mar 14 18:25:21 IST 2025","passed","Fri Mar 14 18:25:27 IST 2025","","LoadURL.spec.ts","",""
"","5938","252 - https://guayaquil.shopdutyfree.com/es/","chromium","Fri Mar 14 18:23:57 IST 2025","passed","Fri Mar 14 18:24:03 IST 2025","","LoadURL.spec.ts","",""
"","7135","354 - https://toronto.shopdutyfree.com/zh/","chromium","Fri Mar 14 18:25:52 IST 2025","passed","Fri Mar 14 18:25:59 IST 2025","","LoadURL.spec.ts","",""
"","5234","30 - https://lapalma.shopdutyfree.com/es/","chromium","Fri Mar 14 18:19:48 IST 2025","passed","Fri Mar 14 18:19:53 IST 2025","","LoadURL.spec.ts","",""
"","5213","117 - https://stockholm.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:12 IST 2025","passed","Fri Mar 14 18:21:17 IST 2025","","LoadURL.spec.ts","",""
"","15390","1 - https://div1.shopdutyfree.com/","chromium","Fri Mar 14 18:19:14 IST 2025","passed","Fri Mar 14 18:19:29 IST 2025","","LoadURL.spec.ts","",""
"","4671","196 - https://cancun.shopdutyfree.com/es/","chromium","Fri Mar 14 18:22:38 IST 2025","passed","Fri Mar 14 18:22:43 IST 2025","","LoadURL.spec.ts","",""
"","3910","236 - https://mexicocity.shopdutyfree.com/es/","chromium","Fri Mar 14 18:23:17 IST 2025","passed","Fri Mar 14 18:23:21 IST 2025","","LoadURL.spec.ts","",""
"","8548","609 - https://naples.shopdutyfree.com/en/","chromium","Fri Mar 14 18:30:03 IST 2025","failed","Fri Mar 14 18:30:12 IST 2025","","LoadURL.spec.ts","",""
"","5799","91 - https://stockholm.shopdutyfree.com/sv/","chromium","Fri Mar 14 18:20:49 IST 2025","passed","Fri Mar 14 18:20:55 IST 2025","","LoadURL.spec.ts","",""
"","5258","411 - https://leeds.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:50 IST 2025","passed","Fri Mar 14 18:26:55 IST 2025","","LoadURL.spec.ts","",""
"","7992","589 - https://kefalonia.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:43 IST 2025","passed","Fri Mar 14 18:29:51 IST 2025","","LoadURL.spec.ts","",""
"","6345","341 - https://edmonton.shopdutyfree.com/fr/","chromium","Fri Mar 14 18:25:39 IST 2025","passed","Fri Mar 14 18:25:45 IST 2025","","LoadURL.spec.ts","",""
"","4801","472 - https://emporium.dufry.com/ch/","chromium","Fri Mar 14 18:27:51 IST 2025","passed","Fri Mar 14 18:27:56 IST 2025","","LoadURL.spec.ts","",""
"","6704","604 - https://milan.shopdutyfree.com/it/","chromium","Fri Mar 14 18:29:57 IST 2025","passed","Fri Mar 14 18:30:03 IST 2025","","LoadURL.spec.ts","",""
"","6065","471 - https://emporium.dufry.com/gr/","chromium","Fri Mar 14 18:27:45 IST 2025","passed","Fri Mar 14 18:27:51 IST 2025","","LoadURL.spec.ts","",""
"","5947","241 - https://lima.shopdutyfree.com/en/","chromium","Fri Mar 14 18:23:22 IST 2025","failed","Fri Mar 14 18:23:28 IST 2025","","LoadURL.spec.ts","",""
"","5861","181 - https://ixtapa.shopdutyfree.com/en/","chromium","Fri Mar 14 18:22:23 IST 2025","passed","Fri Mar 14 18:22:29 IST 2025","","LoadURL.spec.ts","",""
"","13447","620 - https://guadeloupe.shopdutyfree.com/fr/","chromium","Fri Mar 14 18:30:27 IST 2025","passed","Fri Mar 14 18:30:41 IST 2025","","LoadURL.spec.ts","",""
"","4567","188 - https://puertovallarta.shopdutyfree.com/es/","chromium","Fri Mar 14 18:22:30 IST 2025","passed","Fri Mar 14 18:22:35 IST 2025","","LoadURL.spec.ts","",""
"","5714","631 - https://macau-temptation.shopdutyfree.cn/en/calvin-klein-eternity-reflections-for-men-100ml-eau-de-toilette-spray","chromium","Fri Mar 14 18:30:35 IST 2025","passed","Fri Mar 14 18:30:41 IST 2025","","LoadURL.spec.ts","",""
"","6055","22 - https://ibiza.shopdutyfree.com/es/","chromium","Fri Mar 14 18:19:41 IST 2025","passed","Fri Mar 14 18:19:47 IST 2025","","LoadURL.spec.ts","",""
"","4835","14 - https://madrid.shopdutyfree.com/es/","chromium","Fri Mar 14 18:19:34 IST 2025","passed","Fri Mar 14 18:19:39 IST 2025","","LoadURL.spec.ts","",""
"","5518","179 - https://guadalajara.shopdutyfree.com/en/","chromium","Fri Mar 14 18:22:23 IST 2025","passed","Fri Mar 14 18:22:28 IST 2025","","LoadURL.spec.ts","",""
"","5188","424 - https://southend.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:05 IST 2025","passed","Fri Mar 14 18:27:10 IST 2025","","LoadURL.spec.ts","",""
"","5658","483 - https://guarulhos.shopdutyfree.com/pt/","chromium","Fri Mar 14 18:27:56 IST 2025","passed","Fri Mar 14 18:28:02 IST 2025","","LoadURL.spec.ts","",""
"","5219","172 - https://cancun.shopdutyfree.com/main/","chromium","Fri Mar 14 18:22:15 IST 2025","passed","Fri Mar 14 18:22:21 IST 2025","","LoadURL.spec.ts","",""
"","5578","478 - https://emporium.dufry.com/ci/","chromium","Fri Mar 14 18:27:55 IST 2025","passed","Fri Mar 14 18:28:01 IST 2025","","LoadURL.spec.ts","",""
"","5021","202 - https://cancun.shopdutyfree.com/en/","chromium","Fri Mar 14 18:22:43 IST 2025","passed","Fri Mar 14 18:22:48 IST 2025","","LoadURL.spec.ts","",""
"","4911","200 - https://cancun.shopdutyfree.com/es/","chromium","Fri Mar 14 18:22:41 IST 2025","passed","Fri Mar 14 18:22:46 IST 2025","","LoadURL.spec.ts","",""
"","5885","67 - https://madrid.shopdutyfree.com/en/","chromium","Fri Mar 14 18:20:26 IST 2025","passed","Fri Mar 14 18:20:32 IST 2025","","LoadURL.spec.ts","",""
"","5225","177 - https://cozumel.shopdutyfree.com/en/","chromium","Fri Mar 14 18:22:21 IST 2025","passed","Fri Mar 14 18:22:26 IST 2025","","LoadURL.spec.ts","",""
"","4909","432 - https://newcastle.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:10 IST 2025","passed","Fri Mar 14 18:27:15 IST 2025","","LoadURL.spec.ts","",""
"","5623","336 - https://calgary.shopdutyfree.com/en/","chromium","Fri Mar 14 18:25:34 IST 2025","passed","Fri Mar 14 18:25:40 IST 2025","","LoadURL.spec.ts","",""
"","5274","281 - https://lapaz.shopdutyfree.com/en/","chromium","Fri Mar 14 18:24:29 IST 2025","passed","Fri Mar 14 18:24:34 IST 2025","","LoadURL.spec.ts","",""
"","6505","485 - https://rio.shopdutyfree.com/pt/","chromium","Fri Mar 14 18:28:01 IST 2025","passed","Fri Mar 14 18:28:08 IST 2025","","LoadURL.spec.ts","",""
"","6203","536 - https://lapalma.shopdutyfree.com/en/","chromium","Fri Mar 14 18:28:49 IST 2025","passed","Fri Mar 14 18:28:55 IST 2025","","LoadURL.spec.ts","",""
"","5677","151 - https://stpetersburg.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:49 IST 2025","passed","Fri Mar 14 18:21:54 IST 2025","","LoadURL.spec.ts","",""
"","4712","475 - https://emporium.dufry.com/mx/","chromium","Fri Mar 14 18:27:51 IST 2025","passed","Fri Mar 14 18:27:56 IST 2025","","LoadURL.spec.ts","",""
"","6347","21 - https://ibiza.shopdutyfree.com/en/","chromium","Fri Mar 14 18:19:41 IST 2025","passed","Fri Mar 14 18:19:48 IST 2025","","LoadURL.spec.ts","",""
"","5365","60 - https://alicante.shopdutyfree.com/es/","chromium","Fri Mar 14 18:20:16 IST 2025","passed","Fri Mar 14 18:20:21 IST 2025","","LoadURL.spec.ts","",""
"","6482","389 - https://cardiff.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:28 IST 2025","passed","Fri Mar 14 18:26:35 IST 2025","","LoadURL.spec.ts","",""
"","6413","530 - https://antalya.shopdutyfree.com/en/","chromium","Fri Mar 14 18:28:43 IST 2025","passed","Fri Mar 14 18:28:49 IST 2025","","LoadURL.spec.ts","",""
"","5227","50 - https://reus.shopdutyfree.com/es/","chromium","Fri Mar 14 18:20:08 IST 2025","passed","Fri Mar 14 18:20:14 IST 2025","","LoadURL.spec.ts","",""
"","6303","169 - https://bengaluru.shopdutyfree.com/en/","chromium","Fri Mar 14 18:22:11 IST 2025","passed","Fri Mar 14 18:22:17 IST 2025","","LoadURL.spec.ts","",""
"","5286","143 - https://zvartnots.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:39 IST 2025","passed","Fri Mar 14 18:21:45 IST 2025","","LoadURL.spec.ts","",""
"","7907","390 - https://doncaster.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:29 IST 2025","passed","Fri Mar 14 18:26:36 IST 2025","","LoadURL.spec.ts","",""
"","14002","237 - https://mexicocity.shopdutyfree.com/en/","chromium","Fri Mar 14 18:23:27 IST 2025","passed","Fri Mar 14 18:23:41 IST 2025","","LoadURL.spec.ts","",""
"","5594","85 - https://stockholm.shopdutyfree.com/sv/","chromium","Fri Mar 14 18:20:43 IST 2025","passed","Fri Mar 14 18:20:49 IST 2025","","LoadURL.spec.ts","",""
"","8095","271 - https://div4.shopdutyfree.com/","chromium","Fri Mar 14 18:24:20 IST 2025","passed","Fri Mar 14 18:24:28 IST 2025","","LoadURL.spec.ts","",""
"","4771","516 - https://natal.shopdutyfree.com/en/","chromium","Fri Mar 14 18:28:31 IST 2025","passed","Fri Mar 14 18:28:36 IST 2025","","LoadURL.spec.ts","",""
"","4891","539 - https://antalya.shopdutyfree.com/en/","chromium","Fri Mar 14 18:28:53 IST 2025","passed","Fri Mar 14 18:28:58 IST 2025","","LoadURL.spec.ts","",""
"","7470","374 - https://div6.shopdutyfree.com/","chromium","Fri Mar 14 18:26:13 IST 2025","passed","Fri Mar 14 18:26:21 IST 2025","","LoadURL.spec.ts","",""
"","8142","125 - https://div3.shopdutyfree.com/","chromium","Fri Mar 14 18:21:20 IST 2025","passed","Fri Mar 14 18:21:28 IST 2025","","LoadURL.spec.ts","",""
"","5328","150 - https://stpetersburg.shopdutyfree.com/ru/","chromium","Fri Mar 14 18:21:45 IST 2025","passed","Fri Mar 14 18:21:51 IST 2025","","LoadURL.spec.ts","",""
"","14307","243 - https://santiago.shopdutyfree.com/en/","chromium","Fri Mar 14 18:23:40 IST 2025","passed","Fri Mar 14 18:23:54 IST 2025","","LoadURL.spec.ts","",""
